,description,location,retweetcount,text,date,hashtags
329,Louisiana State University ‘23🐯 | Main Character Energy 👑🇰🇭🇻🇳,,0,Idc what nobody says about “you shouldn’t use your past relationship trauma on someone else” certain shit ppl do gives me PTSD,2022-04-30 16:13:39+00:00,[]
330,,tucked off,42,I hate dating people with relationship ptsd I’m not your ex😭my intentions are good..,2022-04-30 16:13:46+00:00,[]
331,🦏 Social entrepreneur. Our efforts is to help save the endangered rhino. We believe we do not have the right to destroy but the privilege to protect.  🦏🙏,"Pennsylvania, USA",0,Elephant with PTSD was 'blinded' by owners to get more money while begging https://t.co/IN82UggRhz,2022-04-30 16:13:46+00:00,[]
332,25歳/costume tech ※ i make things ※ pfp/header: pndanoodlez※ 🔞🔞🔞 ※ fandom/personal acc @machfourtoaster ※ COMMISSIONS CLOSED,any pronouns 🏳️‍⚧️,0,@MELONE_IRLOden Unfortunately I Am a sucker for bisexuals w ptsd so I can only get Roy/ginchan/zorox2/idk pain or something,2022-04-30 16:13:47+00:00,[]
333,Amor fati,"Miami, FL",18,I legit have friend PTSD😖 I love meeting new people but locking in that connection is so hard for me now. Everybody sus😂😂,2022-04-30 16:13:56+00:00,[]
334,"a 25 year old sensitive scorpio. tme. (they/them)
🇭🇹",pluto,18,"I tried lookin for square jobs but I can’t do customer facing jobs anymore bc of my ptsd/adhd/other shit. I can’t do warehouse/stocking/physical labor bc I jumped out of a moving car. So, I’m tryna do sw still but its slow. And I have needs right now. Pls rt to help me survive. https://t.co/zUPDQdtREu",2022-04-30 16:14:02+00:00,[]
335,,,0,@HealthyBlckLove Foreal a lot of guys got PTSD from toxicity and been deprived from genuine love,2022-04-30 16:14:13+00:00,[]
336,"BCANDS is an award winning, Indigenous, non-profit Society advancing the unique disability and health needs of Indigenous persons, families and communities.","British Columbia, Canada",0,"@survivor_ptsd @AughtApocalypse We agree, but governments across Canada need to step up.",2022-04-30 16:14:25+00:00,[]
337,CREATE,,12,"#Ottawa Police displaying C8 assault rifles at a protest is an escalation, not a de-escalation.  Doing it at an event that is made up of Veterans, some who may suffer from PTSD is just stupid and unnecessary.  Shameful conduct that will bring the force into disrepute.",2022-04-30 16:14:34+00:00,['Ottawa']
338,"Aspiring youtuber/twitch streamer and long time gamer. old time vocalist. A total meme. And want to be a streamer one day. God's battle-axe, weapon of war",USA,0,"@JpOuterHaven @FortniteBR My only counter point, which gives me BRUTE ptsd saying this, that was our only actual defense against tanks. Don’t say we have the javelin, the boogie is way more versatile and quick.",2022-04-30 16:14:35+00:00,[]
339,For Grace promotes better care and wellness for women in chronic pain. Catch a webcast replay of our eye-opening 2021 Women In Pain Conference @ https://t.co/cuokTMKyjW,United States,8,"“Those #patients who are the hardest to treat are the ones who have lost. Lost trust… We are not difficult, we are hurting… It is your responsibility to ensure that you never cause your patients the #trauma that we have suffered.” https://t.co/RTsYLFheGD #MedicalPTSD #PTSD￼",2022-04-30 16:14:53+00:00,['patients']
340,"Trusted information on psychological disorders and treatments, plus mental health support. Home to Stand Up for Mental Health campaign.",Texas,1,"Suffering #Anxiety in Silence || https://t.co/uq64ntc89z
--
#gad #anxietydisorder #gad #generalizedanxiety #ptsd #depression #bipolardisorder #mentalhealth #mentalillness #mhsm #mhchat https://t.co/knlIAmohR6",2022-04-30 16:15:01+00:00,"['Anxiety', 'gad', 'anxietydisorder', 'gad', 'generalizedanxiety', 'ptsd', 'depression', 'bipolardisorder', 'mentalhealth', 'mentalillness', 'mhsm', 'mhchat']"
341,"Lover of words, satire & Kahlúa.
Fonder of Hogwarts than hogwash.
Rebels against truth decay & false narratives.
Rejects halfwit hiveminds & in(s)ane ideologues",Down the Rabbit Hole,0,"@sallymarie475 I'd have thought if they genuinely had it, their mental distress, PTSD, &amp; amnesiac behaviours would make others get them help if they don't. That's not to say they don't have other psychiatric disorders even if they're faking. After all, WTH normal wishes this stuff on t/selves?",2022-04-30 16:15:05+00:00,[]
342,#AbortionStandJA. Wife to @I_AM_LEE. Muva. Accountant. Foodie. Jamaican 🇯🇲.,,1,PTSD - Post-traumatic shit disorder https://t.co/y116Wsg3zb,2022-04-30 16:15:08+00:00,[]
343,Online #surveys with a score of 150+ at https://t.co/I60CCPNLKU. Collect 150 @SurveyCircle points and your #research project will be featured here.,,0,"Participants needed for top-ranked study on SurveyCircle:

""Catcalling as a Predictor of PTSD: The Mediating Effect of Self-blame"" https://t.co/0FzYlELjcY via @SurveyCircle

#catcalling #StreetHarassment #ptsd #selfblame #mediator #OnlineResearch #survey #surveycircle https://t.co/tXDSUrgqJh",2022-04-30 16:15:35+00:00,"['catcalling', 'StreetHarassment', 'ptsd', 'selfblame', 'mediator', 'OnlineResearch', 'survey', 'surveycircle']"
344,the only kinda straight i am is straight up bitch im a minor btw cw//caps,gender no thanks,0,@CaIIMeIfYouLost this render gives me ptsd the fucking oreo sandwich thumbnail https://t.co/pmSDWJpqlo,2022-04-30 16:15:37+00:00,[]
345,,Kenya,1,"Suffering #Anxiety in Silence || https://t.co/uq64ntc89z
--
#gad #anxietydisorder #gad #generalizedanxiety #ptsd #depression #bipolardisorder #mentalhealth #mentalillness #mhsm #mhchat https://t.co/knlIAmohR6",2022-04-30 16:15:44+00:00,"['Anxiety', 'gad', 'anxietydisorder', 'gad', 'generalizedanxiety', 'ptsd']"
346,"calculated degeneracy
profit maxi, multichainoooor
pronouns: wick/candle
discord: SpudSmasher#9308 (dms off, msg me here)
allCandle.eth",usa,0,@alt0sh1 @satsdart @PetrifyTCG getting some Wonderland PTSD rn,2022-04-30 16:15:49+00:00,[]
347,prettiest little boy on the block !! | he/it | carrd in the process of making,18,0,having ptsd is not fun 0/10 would not recommend ..,2022-04-30 16:16:10+00:00,[]
348,"I am who I am. Nothing more nothing less
Anything goes. Lots of dumb memes, pics, ff14, Video game discussions, and thoughts about stuff.",,0,@A_GustyGal Morning. Poor Alan Grant is has ptsd seeing them in detroit that he never returned.,2022-04-30 16:16:16+00:00,[]
349,"@NatsumeOpossum
19, Bi, Autistic. I write LGBTQ+ Romance shorter stories, Monster Lover, Horror, and some 18+ stuff ;)
Wattpad, Ao3",,0,damn you know it's bad when just two people your age laughing behind you triggers a ptsd episode,2022-04-30 16:16:37+00:00,[]
350,Just minding my own boujee business🥂,Dalla$,42,I hate dating people with relationship ptsd I’m not your ex😭my intentions are good..,2022-04-30 16:16:40+00:00,[]
351,Brea Nicole,,0,"Relationship/dating ptsd will really have you not wanting to date anybody EVER again, like whew 😩",2022-04-30 16:16:46+00:00,[]
352,"Saving a life is a good deed, saving a soul is shitty business :/","Mohali, India",2,"I don't remember which account said ""Swifties won't be sleeping in 2021 &amp; 2022"" because of the re-recordings -- but they were so right. 

No one sleeps anymore because we keep waiting for a surprise announcement. We're all too busy with PTSD (Praying Taylor Swift Drops). https://t.co/6MUCBkS6ZF",2022-04-30 16:16:52+00:00,[]
353,"Like to lift weights, watch sports and eat a lot of food. 

Chelsea FC 💙",,0,"Natural psychedelic drugs can help. Acid isn't natural I guess but shrooms, toad venom, Ayahuasca can help you heal and rewire your brain. In fact Ayahuasca was given to a lot of veterans in US to cure their PTSD. https://t.co/ZNInzHajrq",2022-04-30 16:16:53+00:00,[]
354,Never Trump. Wanting followers that engage in intellectual conversations. I do not travel well with others.🌊 2022,,0,@PitviperReese I live in same situation. My whole family is MAGA. Work is MAGA. Trump flags everywhere. I’m beginning to wonder if I have PTSD b/c of being on the defense all the time. I am tired.,2022-04-30 16:17:33+00:00,[]
355,be the same you !,D(M)V,37,"Anytime my messages don’t deliver I think I’m blocked, I got PTSD 😭😂",2022-04-30 16:17:42+00:00,[]
356,I talk a lot and say what I want | IG: Queentaymay|,ESTL ✈️ DTX,0,@Que_The_OMEGA The ptsd the son will have after this is crazy,2022-04-30 16:17:44+00:00,[]
357,"Lupus Warrior•COVID Longhauler #fblc•Photographer•Writer• LukSuk’s mom. ~""The more acute the experience, the less articulate its expression.”📿Jai Kali Maa~",In a quantum simulation 🪐☄️💫,0,"@asamayoasosa I want to be a psychedelic therapist too! I strongly believe in psilocybin for PTSD and also for chronic pain which some times they can be linked, especially with autoimmune diseases, back to childhood trauma.",2022-04-30 16:17:45+00:00,[]
358,Relentlessly respectful poster. Occasional evangelist to the Exbury Muppeteers. Have slain untold numbers with kindness. #HelenKellerHoax since 2016.,"Deseretian Embassy, Donetsk",0,"@TYLTK &gt;shameless Crystal Skull apologist

Bro, that movie gave me PTSD",2022-04-30 16:17:47+00:00,[]
359,"Author of Snares and Delusions & Woes and Wonders. Singer, teacher, avid reader. Citizen of the World. #histfic #filmenthusiast #artist #AmWriting",,83,"If you are relaxing at #home by a nice warm fire or relaxing at the #beach you will enjoy #reading my #books #Born for #Life: A #Midwife's #Story &amp; Born for Life: Midwife in #Africa. #inspirational #truelife #birth #PTSD #faith
https://t.co/Yii9uxPer9 https://t.co/DFk6cRbwiX",2022-04-30 16:17:53+00:00,"['home', 'beach', 'reading', 'books', 'Born']"
360,Follow your heart and stay out of your own damn way!!!!,United States,1,Man I’m crine Erica Banks asked 85 South where the bathroom was &amp; them niggas had a Rick Ross PTSD flashback😂😂,2022-04-30 16:18:00+00:00,[]
361,that bitch is dead.,22/she her,0,"@vcidcari the alpha 1 chemical in my brain said “nightmares every night thanks to ur ptsd” so i always wake up feeling like i haven’t woken up yet, that im still trapped, i start feeling detached. it’s super wack /: im alright though, thank you so much. i hope you’re doing alright too):",2022-04-30 16:18:00+00:00,[]
362,"Just an ole brawd!😂/Democrat💙/Fuck the GOP/RN-ED & Long Term Care /Love to cook, eat /Chubby Slovak / Piss me off 😡& I'll send in the army to kill the ant!",,0,"@smalltownlib1 Heh, I get it. I was an ER nurse for 40 yrs. You wouldn't believe some of the stuff I saw. It kinda kicks you back in the butt long after you retire, like PTSD! Mental health is an oxymoron. Everyone says it's there, but WHERE! Damned if I could find it. Bless you!🙏🏽❤️💞",2022-04-30 16:18:57+00:00,[]
363,Full politics right now.  Against racism and white supremacy always. 🇨🇦,Canada,4,Generally sad story being told now - veteran with PTSD who wanted to take his own life after a tour in Iraq in 2015. Whatever disagreements we have (and there are many) we should do a much better job taking care of veterans.,2022-04-30 16:19:07+00:00,[]
364,"Senior Level Designer on Star Wars Hunters. Previously Blizzard, Toys for Bob, and others. My tweets are entirely absurd and my own. Avatar by @Fyreuni She/Her","Austin, TX",0,"If I have to talk to a therapist about this and find out I have some fucked up form of PTSD related to the fact I've been renting for 20 years, I'm gonna be. SO. FUCKING. MAD.",2022-04-30 16:19:07+00:00,[]
365,nothing special,,0,@DrewPavlou @KyinzomDhongdue They thought Xi treated them as human beings but actually they were just animals or even nothing. PTSD~~,2022-04-30 16:19:07+00:00,[]
366,MUA💄 | ♡ BG4L | Tech Enthusiast | Philippians 4:13 | Optimist | Happy Feminist,wonderland🌼,12,"people were in danger and some could get ptsd of this forever but twitter people don’t care about that, just their precious gender wars https://t.co/A04Pk63pXC",2022-04-30 16:19:17+00:00,[]
367,For The Love Of The Game,EagleBase,1,@marcuslemonis @CampingWorld Use it to take my wife across the country and see our parks. I’d also use it to help fellow Veterans with ptsd by getting them away and using nature to help heal.,2022-04-30 16:19:22+00:00,[]
368,"Bringing you all the latest news on the Calgary #Flames (@NHLFlames), and also live tweeting games. #CofRed #BlackLivesMatter",The C of Red,0,"@OilySink @KingoftheOil @mathewjdp I still have PTSD from Smith in 2019, so forgive me if I’m not confident in him 😅",2022-04-30 16:19:25+00:00,[]
369,,around the way,0,takin drugs to calm me down i got ptsd 👹 https://t.co/z4YOMlQZDb,2022-04-30 16:19:26+00:00,[]
370,"🌻 she/ her. Pediatric OT  
We'll make an adjustment to it...and we'll make a tradition out of it. ☕️",NE MPLS,256,"Very informative tiktok for those asking why Amber Heard had to sit for a mental evaluation but Johnny Depp didn’t. 

It’s because Heard claimed PTSD from the relationship and therefore put her mental health at issue. 

She opened that door. 

#DeppHeardTrial https://t.co/QKuHF9Xwr4",2022-04-30 16:19:33+00:00,[]
371,Cybersecurity | Stargazer | Star Wars Nerd | #BirdNerd | Retired Army | Veteran | Hip-Hop Head |#Seahawks | #SeaKraken | #Sounders | #Mariners | #Zags,,0,"@godawgsin11 That’s the thing… even the idea of “abuse” is all relative to the individual. I can’t speak to all other ailments, but addresses several PTSD symptoms all at once. And better than other options IMHO.",2022-04-30 16:19:43+00:00,[]
372,magnetic,"Denver, CO",0,@lillucivert1 He’s eaten like 8 batteries in his life pretty sure he’s immortal atp,2022-04-30 16:20:02+00:00,[]
373,"Cuban born, Patriotic American who loves the US. If you haven't experienced socialism/communism first hand, then please STFUP. That ideology is disgusting.",,3,"I need to ask for prayers for my daughter. The day before yesterday, her house caught on fire. PTSD in overdrive. Thank you. @ICharliesAngel @Jumpmasterpsg @Arkypatriot @Please_Be_U @ddsha68m @ExperimentIndie @thecoffeesfresh @ExperimentIndie @FightOarDie",2022-04-30 16:20:07+00:00,[]
374,,,0,@elonmusk @pmarca Has definitely helped me with PTSD. My wife and kids have seen noticeable changes for the better.,2022-04-30 16:20:26+00:00,[]
375,,,37,"Anytime my messages don’t deliver I think I’m blocked, I got PTSD 😭😂",2022-04-30 16:20:32+00:00,[]
376,"Lost & Found // Words & Smiles // Smoke & Mirrors

#ODSPoverty Awareness 
#DisabilityAdvocate
#neurodiversesquad
#autismadvocate
#actuallyautistic",,0,"@BCANDS1 @survivor_ptsd I created an account called @house_ability to try and boost the cause, what can I do to help?",2022-04-30 16:20:43+00:00,[]
377,In search of the truth.,Canada,6,"Ottawa residents need to get over it or move. Every Canadian has the right to Ottawa period! Everyone in Canada has stress and ptsd from or current government.
When all you guys in Ottawa vote in these idiots .. we have to deal with it  too!",2022-04-30 16:20:47+00:00,[]
378,Dream as if you’ll live forever…Live as if you’ll die today. #NeverForgetJan6 #SupportersOfPutinAreTraitors #RidingWithBiden,,0,"@Justpray4USA @Sandy91670659 🙄Trauma, injuries and PTSD fighting off those rabid Trump cultists were contributing factors.",2022-04-30 16:20:52+00:00,[]
379,Don't mind me..Im just expressing my thoughts,"ÜT: 38.829389,-76.953983",0,PTSD from blowing series leads https://t.co/kFR6y0BQ3A,2022-04-30 16:21:20+00:00,[]
380,"#Yankees fan lifetime Floridian, Been married forever (22 years) #teampulte #SUPERFAMILY
cashap $pvtcarlswife
https://t.co/42KPDyCoex","Lady Lake, FL",0,"@AmyAThatcher And then there are the ones opposite of you, of which there are many, who SSRIs destroyed their lives. My husband has BPD, epilepsy and PTSD. SSRIs increased his anger and lows, the only meds that helps is CBD for his seizures with Lamactal and MMJ. So learn your place also.",2022-04-30 16:21:29+00:00,[]
381,"He/They, 22.",Social battery:chronically low,0,"My own PTSD might be making me act like a grade A bitch. Let me know if I'm the one in the wrong/out of line, bc I can't see it really :/",2022-04-30 16:21:34+00:00,[]
382,We are the Perinatal Mental Health Team at Cambridgeshire and Peterborough NHS Foundation Trust (CPFT).,"Cambs and Peterborough, UK",4,"Dads, Traumatic Births and PTSD. 
As part of the @PMHPUK UK Maternal Mental Health Awareness Week,  we are delighted to be working with @iamElliottRae from @MFFonline_ for this important session on Dads, Traumatic Births and PTSD, on 7th May at 7pm.
#thepowerofconnection https://t.co/4w4p6seh0Q",2022-04-30 16:21:40+00:00,[]
383,Admin for @TheAnfieldBuzz | Studying Politics at University | 20 | Allez Les Rouges 🇫🇷,"Liverpool, England",0,Not going to get my hopes up. I still have PTSD from that Kompany goal,2022-04-30 16:21:54+00:00,[]
384,"I might not be where I want to be yet, but I get closer everyday",Worldwide,1,"@MarkPatriotCop 
🔵THIN BLUE LINE PARACORD BRACELETS🔵
#Police #ThinBlueLine 
Each bracelet is custom made to order 
handmade by myself #Army #Veteran who suffers from #PTSD 
If anyone is interested please contact me for details. https://t.co/acF64UTEJY",2022-04-30 16:21:56+00:00,"['Police', 'ThinBlueLine']"
385,"I might not be where I want to be yet, but I get closer everyday",Worldwide,2,"@MarkPatriotCop 
I Would appreciate a RT to help me push my story.
The physical War may be over but the mental scars still remain.

Please help a small donation would go a long long way
https://t.co/hFFntzmEJp

#Army #veteran #PTSD #mentalhealth #itsoknottobeok",2022-04-30 16:22:02+00:00,[]
386,"There are two types of people in the world, and being a trombone player is better than both of them. | 香港人，🇨🇦 | He/him | Pokémon | Eupho | Gundam | ENG/中文",Rikka High School,0,"When you are a Hongkonger who's trying to hide from your post-protest depression/PTSD by becoming an idol fanatic...

#lovelive #鐘嵐珠 #虹ヶ咲  #Hongkonger https://t.co/atfuArXjwS",2022-04-30 16:22:48+00:00,"['lovelive', '鐘嵐珠', '虹ヶ咲', 'Hongkonger']"
387,"Alleson Reyna : Science Communicator. Sharing clinically observed published research of adverse effects & best practices of breathwork, mindfulness & meditation",,0,"@AmanDha42554829 @SriSri @ArtofLiving @SriSriU @NeetuMJain that is great. Do you also stand for peace regarding teaching &amp; practice of trademarked Sudarshan Kriya? The Health Policy is confused, some versions say PTSD is contraindication but also advertised as PTSD cure. People are being harmed. Will you stand for peace &amp; transparency?",2022-04-30 16:22:54+00:00,[]
388,"Sci Fi lover, ghostbuster, dancer, trancer, #nerd, #radfem, sarcastic sod, sick of your bs, Nasty Woman, witch","England, United Kingdom",0,"@sarawroteit @DrJessTaylor I suggest changing PTSD to ""post traumatic life adjustment"".
My life has never been the same and I do what I do to keep myself safe.",2022-04-30 16:22:59+00:00,[]
389,"Tweets about policing and other interesting bits and pieces, RT's are not an endorsement. Now happily retired! Keto / LCHF follower for healthy living.",,2,"@MarkPatriotCop 
I Would appreciate a RT to help me push my story.
The physical War may be over but the mental scars still remain.

Please help a small donation would go a long long way
https://t.co/hFFntzmEJp

#Army #veteran #PTSD #mentalhealth #itsoknottobeok",2022-04-30 16:23:04+00:00,[]
390,🍞 Variety Content Creator and Streamer tq5...c.wam deleted at 10K, ➡️,0,@ballt1ckler @iR3mmy It’s a fictional character. He could be named John f Kennedy for all I care. I promise people won’t have ptsd when I call out that mccree is lit.,2022-04-30 16:23:13+00:00,[]
391,"Kinda washed, kinda funny",Tampa - Los Angeles,0,"@ObiWillKenobiii Makes sense tho, they not having PTSD after finding shit in they teeth days later",2022-04-30 16:23:14+00:00,[]
392,null 💕 22 💕 ffxiv + etc. 💕18+ only 💕 i ship what i want 💕 no minors 💕 icon @BLKRABBIT_A,CEO of chilumi,0,@lucgroomer this schedule layout gives me ptsd from when i worked at chick fil a god,2022-04-30 16:23:22+00:00,[]
393,"BCANDS is an award winning, Indigenous, non-profit Society advancing the unique disability and health needs of Indigenous persons, families and communities.","British Columbia, Canada",1,"@AughtApocalypse @survivor_ptsd @house_ability Send out the message and request, send to all orgs, everyone has a stake in this. I they can DM me if they can help that would be great and we can get them on the list, I'm still waiting to hear back from the reporter and then we can go from there. Thanks so much!",2022-04-30 16:23:29+00:00,[]
394,I'm probably going to offend you 🤷🏻‍♂️,,0,"@prenticegizmo @AmyAThatcher @damnthing9999 There is actually a lot of research on psychedelics and their effect on depression, anxiety, ptsd alcohol abuse, etc. Obviously with proper regulation and doseages",2022-04-30 16:23:32+00:00,[]
395,"When people show you who they are, believe them. Grace is always appropriate. ✌🏻🤘🏻🥰 https://t.co/y5YZTocT3F",Somewhere else,1,"Today at 3:00pm EST(8pm UK) @BeardedHeretic_  will join us for a Chat  re: Testimony of Dr. Shannon Curry, Forensic Psychologist. 

~Retweets Appreciate~

#AmberHeard #MHE #PTSD 

Avatars Live ~ Library Chats ~ ""Breaking Down Amber Heard"" with Bearded ... https://t.co/PDYjEKM2gR",2022-04-30 16:23:36+00:00,"['AmberHeard', 'MHE', 'PTSD']"
396,"Art, wildlife, outdoors, USA🇺🇸, #MAGA🇺🇸 Freedom🇺🇸3 that set us free: God, Guns, Guts. Son of WW2 Combat Vet Okinawa💪🏼❤️🇺🇸!!!","Oregon, USA",4,Y’all pray for my Hatcher. Something is wrong - his vet’s offices have no openings. He’s never clingy like this. He’s doing this off and on for 2-3 days. Thought he was better yesterday. He’s only 3 y’all. I have Sammy PTSD. HELP! https://t.co/sf4MWFF2HD,2022-04-30 16:23:38+00:00,[]
397,"Alleson Reyna : Science Communicator. Sharing clinically observed published research of adverse effects & best practices of breathwork, mindfulness & meditation",,0,"@Dishaverma21 @SriSri that is great. Do you also stand for peace regarding teaching &amp; practice of trademarked Sudarshan Kriya? The Health Policy is confused, some versions say PTSD is contraindication but also advertised as PTSD cure. People are being harmed. Will you stand for peace &amp; transparency?",2022-04-30 16:23:45+00:00,[]
398,"Alleson Reyna : Science Communicator. Sharing clinically observed published research of adverse effects & best practices of breathwork, mindfulness & meditation",,0,"@carryonpd @ArtofLiving @changewithin_ that is great. Do you also stand for peace regarding teaching &amp; practice of trademarked Sudarshan Kriya? The Health Policy is confused, some versions say PTSD is contraindication but also advertised as PTSD cure. People are being harmed. Will you stand for peace &amp; transparency?",2022-04-30 16:24:01+00:00,[]
399,Asking the question of how we house socially marginalized people in the current Canadian market.,Canada,1,"@AughtApocalypse @survivor_ptsd @house_ability Send out the message and request, send to all orgs, everyone has a stake in this. I they can DM me if they can help that would be great and we can get them on the list, I'm still waiting to hear back from the reporter and then we can go from there. Thanks so much!",2022-04-30 16:24:07+00:00,[]
400,"Alleson Reyna : Science Communicator. Sharing clinically observed published research of adverse effects & best practices of breathwork, mindfulness & meditation",,0,"@yogawithnitish @SriSri that is great. Do you also stand for peace regarding teaching &amp; practice of trademarked Sudarshan Kriya? The Health Policy is confused, some versions say PTSD is contraindication but also advertised as PTSD cure. People are being harmed. Will you stand for peace &amp; transparency?",2022-04-30 16:24:11+00:00,[]
401,Serving DocMartens to Nazis and Building power. Boots on the Ground ANCOM. We protect us. 🏴🚩,,0,"@TimBestBudz03 I’m really happy to still have you and give all these assholes a headache. Having ppl you trust is extremely import, especially when it just comes to opening up. 

My father had really bad ptsd growing up…he would’ve done well with psilocybin therapy growing up.",2022-04-30 16:24:24+00:00,[]
402,Week 14 in NFT's and shtposting. Harmony Genesis 🌸 Vandal 13 👁,,0,@ALM_nft i got ptsd looking at this :dead:,2022-04-30 16:24:26+00:00,[]
403,Rhodesian & minding her business,London,0,Heard that they wanna make it legal to slow therapists etc to use shrooms to treat depression and ptsd and I’m highly intrigued in the process like I really wanna see https://t.co/LidII9bo7c,2022-04-30 16:24:28+00:00,[]
404,xotwod🤞🏾💕,"Baltimore, MD",0,"I still have PTSD from a car accident that happened2 years ago, I hate driving in the highway 😩",2022-04-30 16:24:40+00:00,[]
405,BJJ black belt // powerlifter // Zionist // fauda season 69 stunt double,,0,"@pmarca This is more for PTSD and the sad truth is that military, law enforcement, EMS and fire won’t be able to touch it.  Though those groups have super high rates of PTSD and provide vital services.  Look at what’s happened with weed in so many states; legal for all but cops/fire.",2022-04-30 16:24:43+00:00,[]
406,Since2016 🍀🌈 @official__wonho 너와 함께 라면. simple is the best,태국위니,256,"Very informative tiktok for those asking why Amber Heard had to sit for a mental evaluation but Johnny Depp didn’t. 

It’s because Heard claimed PTSD from the relationship and therefore put her mental health at issue. 

She opened that door. 

#DeppHeardTrial https://t.co/QKuHF9Xwr4",2022-04-30 16:24:47+00:00,[]
407,I'm probably going to offend you 🤷🏻‍♂️,,0,"@AmyAThatcher I don't he's trying to stop anyone from using their meds. Their has been a lot of research showing positive effects of psychedelics on depression, anxiety, ptsd, alcohol abuse ....obviously, with proper regulation.",2022-04-30 16:24:51+00:00,[]
408,$10M+ sales generated for brands 📈 Paid Ads 🛒 Running every day 🏃🏼‍♂️ | Check out my pinned tweet👇,"Cork, Ireland",0,"@zachmstuck This just gave me PTSD of a client who was doing £30k/m agreeing to pay people £100k to do their new site up to increase conversion rate

Would not listen to any reason 😭",2022-04-30 16:25:01+00:00,[]
409,,"California, USA",0,@SpottieWiFi Ptsd from the last Walmart rumor then small crash after so I don’t trust Walmart news no more,2022-04-30 16:25:03+00:00,[]
410,"Blogger, podcaster and streamer for Answers in Reason.  OU student.  BA in Philosophy and Psych/MA in Philosophy.  Distinctly Certificated armchair philosopher.","Llandudno Junction, Conwy",1,"Today at 3:00pm EST(8pm UK) @BeardedHeretic_  will join us for a Chat  re: Testimony of Dr. Shannon Curry, Forensic Psychologist. 

~Retweets Appreciate~

#AmberHeard #MHE #PTSD 

Avatars Live ~ Library Chats ~ ""Breaking Down Amber Heard"" with Bearded ... https://t.co/PDYjEKM2gR",2022-04-30 16:25:09+00:00,[]
411,"#ElectronicRock and #AltPop recording artist. Collabs with legendary musicians. https://t.co/TQdhMTjZBy
https://t.co/swuPCWEhGV","Rhode Island, USA",0,"I have a Dx of complex #PTSD, GAD, and Panic Disorder. I'm on a medication to help alleviate symptoms. Without it, I'd be having panics all day, and not be able to leave home. If you shame me, you deserve to trade places with me, without my medication, for a week. You'll love it.",2022-04-30 16:25:19+00:00,['PTSD']
412,I’m (sometimes) Wren • 20↑ 🌺❄️ 🛹❄️🌺 • he/they 🏳️‍⚧️🏳️‍🌈 • black • STUDY: KR/JP (come chat!)• writer every once in a blue moon • you should play OXENFREE.,,0,"Honestly, the PTSD is far worse than the depression for me. It goes hand in hand though.",2022-04-30 16:25:31+00:00,[]
413,"It’s a sad thing not to have friends, but it’s even sadder not to have enemies. | Ravens😈 The U 🙌🏻",,1,“He reminds me of Alejandro Villaneuva.” Gives me PTSD.,2022-04-30 16:25:54+00:00,[]
414,CONSCIENTIOUS OBJECTOR,THE FRINGE,6,"The PTSD has been fully triggered. I, I think I hear the honking again. Nooooooooooo https://t.co/X9akjpP2Ok",2022-04-30 16:26:00+00:00,[]
415,I'm probably going to offend you 🤷🏻‍♂️,,0,"@ShutUpAmanda I don't he's trying to stop anyone from using SSRIs. They obviously help a lot of people but their has been a lot of research showing positive effects of psychedelics on depression, anxiety, ptsd, alcohol abuse ....obviously, with proper regulation.",2022-04-30 16:26:02+00:00,[]
416,"💜#Fibromyalgia #MECFS #Endometriosis #InvisibleIllness 
@fibropetition 

Former BDM ~ XEROX/H.M.S.O/ CANON

❤ Passionate about FAIRNESS & HONESTY ❤",Warwickshire UK,10,"#Fibromyalgia it will literally tear you apart, physically, Mentally &amp; socially.  You have to become strong in the mind to beat this.
Never give up 
Never give in
#Fibromyalgia #chronicpain #PTSD #depression https://t.co/4FbISYuGcI",2022-04-30 16:26:06+00:00,['Fibromyalgia']
417,"Mom, activist, MBA, won the husband lottery. @MomsDemand volunteer","Pennsylvania, USA",10,Today marks 3 years since the shooting at my school. 3 years since a shooter murdered 2 &amp; injured 4. 3 years since a friend texted me there was a shooter in her building nearby. 3 years since I ran for my life to get away from campus. 3 years of PTSD.,2022-04-30 16:26:12+00:00,[]
418,PhD @aaltoARTS #HCI Editorial Board Member & Review Editor at #TheDesignJournal Play defence in Design Teams #INFJ #Seditious #Contrite #Contrary #Reet,Cheshire | Helsinki | True ,0,Thinking of started a little podcast on trauma (throwing a rare British accents into the PTSD/cPTSD podcast mix). Or just write. Wondering if there’d be interest though. Thoughts?,2022-04-30 16:26:13+00:00,[]
419,22 ~ Cat Mom ~ Adren ~ 🍃🍄🍯,Sunny,0,Having PTSD from my 21st and my ex’s dad was trynna fight my cousins (@corbinstan69 &amp; Jorgie) and after they left I beat his ass for making them feel uncomfortable. And then he started crying. 😭💀😂,2022-04-30 16:26:36+00:00,[]
420,There is no prescription for the world.,,1,"Nobody cares about my PTSD from the drug war.  They think legalizing it is going to make me forget. They're wrong. People died for that, people lost years of their lives... friends of mine.
Think about when you light your taxed store-bought pre-roll. 
I do. https://t.co/GzMC6vDRNO",2022-04-30 16:26:40+00:00,[]
421,🐻 || 🇳🇬,MD,1,“He reminds me of Alejandro Villaneuva.” Gives me PTSD.,2022-04-30 16:26:47+00:00,[]
